Process Type,Scheduler Type,Iterations,Num Simultaneous Processes,Wall,User,System,CPU,I-Switched,V-switched
CPU BOUND,SCHED_OTHER,100000000,5,10.77,39.97,0.01,371%,2128,11
CPU BOUND,SCHED_OTHER,100000000,5,10.95,37.97,0.02,346%,1571,11
CPU BOUND,SCHED_OTHER,100000000,5,11.04,40.53,0.02,367%,1473,11
CPU BOUND,SCHED_OTHER,100000000,5,11.3,40.93,0.06,362%,2581,11
CPU BOUND,SCHED_OTHER,100000000,5,10.97,42.03,0.01,382%,1542,11
CPU BOUND,SCHED_OTHER,100000000,5,11.69,41.8,0.05,358%,2198,11
CPU BOUND,SCHED_OTHER,100000000,5,10.88,40.94,0.04,376%,1935,11
CPU BOUND,SCHED_OTHER,100000000,5,11.37,41.71,0,366%,1651,11
CPU BOUND,SCHED_OTHER,100000000,5,10.54,39.77,0.06,377%,2203,11
CPU BOUND,SCHED_OTHER,100000000,5,10.53,40.5,0.02,384%,1587,11
CPU BOUND,SCHED_OTHER,100000000,5,10.7,39.56,0.02,369%,1634,11
CPU BOUND,SCHED_OTHER,100000000,5,10.93,41.21,0.02,376%,1779,11
CPU BOUND,SCHED_OTHER,100000000,5,12.04,42.21,0.01,350%,1513,11
CPU BOUND,SCHED_OTHER,100000000,5,11.19,41.19,0.04,368%,2253,11
CPU BOUND,SCHED_OTHER,100000000,5,10.96,41.78,0.04,381%,1887,11
CPU BOUND,SCHED_OTHER,100000000,5,11.42,42.65,0.07,374%,2875,11
CPU BOUND,SCHED_OTHER,100000000,5,11.27,42.05,0.03,373%,2004,11
CPU BOUND,SCHED_OTHER,100000000,5,11.34,41.97,0.01,370%,1820,11
CPU BOUND,SCHED_OTHER,100000000,5,11.12,40.27,0.09,362%,2796,11
CPU BOUND,SCHED_OTHER,100000000,5,11.62,41.69,0.04,359%,1691,11
CPU BOUND,SCHED_OTHER,100000000,5,11.24,38.58,0.03,343%,2281,11
CPU BOUND,SCHED_OTHER,100000000,5,10.97,39.27,0.02,358%,1651,11
CPU BOUND,SCHED_OTHER,100000000,5,11.05,42.19,0.02,381%,1889,11
CPU BOUND,SCHED_OTHER,100000000,5,11.25,41.83,0.06,372%,2610,11
CPU BOUND,SCHED_OTHER,100000000,5,11.49,42.3,0.02,368%,1563,11
CPU BOUND,SCHED_OTHER,100000000,5,11.59,42.97,0.05,371%,2278,11
CPU BOUND,SCHED_OTHER,100000000,5,11.1,41.79,0.05,376%,2228,11
CPU BOUND,SCHED_OTHER,100000000,5,11.62,42.73,0,367%,1629,11
CPU BOUND,SCHED_OTHER,100000000,5,11.31,40.88,0.08,361%,2154,11
CPU BOUND,SCHED_OTHER,100000000,5,11.1,40.85,0.04,368%,2048,11
CPU BOUND,SCHED_OTHER,100000000,5,11.55,42.14,0.01,364%,1554,11
CPU BOUND,SCHED_OTHER,100000000,5,10.52,39.64,0.08,377%,2273,11
CPU BOUND,SCHED_OTHER,100000000,5,11.29,42.3,0.01,374%,2017,11
CPU BOUND,SCHED_OTHER,100000000,5,11.22,40.71,0.05,363%,2550,11
CPU BOUND,SCHED_OTHER,100000000,5,11.95,42.21,0.03,353%,2001,11
CPU BOUND,SCHED_OTHER,100000000,5,10.79,40.09,0.02,371%,1877,11
CPU BOUND,SCHED_OTHER,100000000,5,11.59,42.52,0.06,367%,2768,11
CPU BOUND,SCHED_OTHER,100000000,5,11.21,42.09,0.03,375%,2030,11
CPU BOUND,SCHED_OTHER,100000000,5,11.26,41.15,0.01,365%,1605,11
CPU BOUND,SCHED_OTHER,100000000,5,11.54,41.11,0.07,356%,2650,11
CPU BOUND,SCHED_OTHER,100000000,5,10.88,40.67,0.02,373%,1697,11
CPU BOUND,SCHED_OTHER,100000000,5,12.04,40.57,0.05,337%,2102,11
CPU BOUND,SCHED_OTHER,100000000,5,10.44,38.18,0.07,366%,2715,11
CPU BOUND,SCHED_OTHER,100000000,5,10.82,39.39,0.04,364%,2011,11
CPU BOUND,SCHED_OTHER,100000000,5,10.89,40.48,0.01,371%,1779,11
CPU BOUND,SCHED_OTHER,100000000,5,10.84,38.37,0.08,354%,2596,11
CPU BOUND,SCHED_OTHER,100000000,5,11.82,42.56,0.01,360%,1638,11
CPU BOUND,SCHED_OTHER,100000000,5,11.19,42.1,0.02,376%,1699,11
CPU BOUND,SCHED_OTHER,100000000,5,11.42,42.35,0.07,371%,2580,11
CPU BOUND,SCHED_OTHER,100000000,5,11.17,41.15,0.04,368%,1871,11
CPU BOUND,SCHED_OTHER,100000000,5,10.38,39.82,0.02,383%,1467,11
CPU BOUND,SCHED_OTHER,100000000,5,11.25,42.67,0.06,379%,2329,11
CPU BOUND,SCHED_OTHER,100000000,5,11.82,42.73,0.02,361%,1660,11
CPU BOUND,SCHED_OTHER,100000000,5,11.59,42.81,0,369%,1627,11
CPU BOUND,SCHED_OTHER,100000000,5,11.01,41.86,0.04,380%,2184,11
CPU BOUND,SCHED_OTHER,100000000,5,10.74,38.69,0.04,360%,1932,11
CPU BOUND,SCHED_OTHER,100000000,5,11.33,42.68,0.04,376%,1918,11
CPU BOUND,SCHED_OTHER,100000000,5,10.53,39.07,0.02,371%,2367,11
CPU BOUND,SCHED_OTHER,100000000,5,10.94,40.19,0.01,367%,1394,11
CPU BOUND,SCHED_OTHER,100000000,5,10.52,38.71,0.02,368%,2170,11
CPU BOUND,SCHED_OTHER,100000000,5,11.63,42.05,0.03,361%,2019,11
CPU BOUND,SCHED_OTHER,100000000,5,11.02,41.21,0.01,373%,1618,11
CPU BOUND,SCHED_OTHER,100000000,5,11.29,41.54,0.07,368%,2220,11
CPU BOUND,SCHED_OTHER,100000000,5,11.16,41.26,0.02,369%,1994,11
CPU BOUND,SCHED_OTHER,100000000,5,11.11,41.1,0.06,370%,2213,11
CPU BOUND,SCHED_OTHER,100000000,5,11.39,41.34,0.04,363%,2453,11
CPU BOUND,SCHED_OTHER,100000000,5,10.93,40.37,0.05,369%,1681,11
CPU BOUND,SCHED_OTHER,100000000,5,10.88,40.06,0.05,368%,2573,11
CPU BOUND,SCHED_OTHER,100000000,5,10.99,41.75,0.04,380%,1917,11
CPU BOUND,SCHED_OTHER,100000000,5,11.13,40.95,0.03,368%,2097,11
CPU BOUND,SCHED_OTHER,100000000,5,10.71,39.1,0.01,365%,1489,11
CPU BOUND,SCHED_OTHER,100000000,5,10.07,37.98,0.05,377%,2394,11
CPU BOUND,SCHED_OTHER,100000000,5,9.8,37.11,0.02,378%,1494,11
CPU BOUND,SCHED_OTHER,100000000,5,10.35,38.06,0.02,367%,1475,11
CPU BOUND,SCHED_OTHER,100000000,5,10.66,38.28,0.06,359%,2596,11
CPU BOUND,SCHED_OTHER,100000000,5,10.72,38.12,0.03,355%,2093,11
CPU BOUND,SCHED_OTHER,100000000,5,11.5,41.12,0.06,358%,2708,11
CPU BOUND,SCHED_OTHER,100000000,5,10.53,37.15,0.03,352%,1436,11
CPU BOUND,SCHED_OTHER,100000000,5,10.27,37.51,0.02,365%,1497,11
CPU BOUND,SCHED_OTHER,100000000,5,10.84,40.4,0.04,372%,1793,12
CPU BOUND,SCHED_OTHER,100000000,5,11.27,42.69,0.02,378%,1610,11
CPU BOUND,SCHED_OTHER,100000000,5,11.42,41.6,0.07,364%,2354,11
CPU BOUND,SCHED_OTHER,100000000,5,11.04,41.92,0,379%,2175,11
CPU BOUND,SCHED_OTHER,100000000,5,11.73,43.97,0.03,375%,2215,11
CPU BOUND,SCHED_OTHER,100000000,5,10.96,40.66,0.05,371%,2051,11
CPU BOUND,SCHED_OTHER,100000000,5,10.32,38.36,0.04,372%,1805,11
CPU BOUND,SCHED_OTHER,100000000,5,10.6,40.68,0.02,384%,1581,11
CPU BOUND,SCHED_OTHER,100000000,5,10.3,38.55,0.04,374%,1690,11
CPU BOUND,SCHED_OTHER,100000000,5,11.1,41.21,0.02,371%,1821,11
CPU BOUND,SCHED_OTHER,100000000,5,10.85,39.23,0.03,361%,1515,11
CPU BOUND,SCHED_OTHER,100000000,5,10.87,40.75,0.03,374%,2046,11
CPU BOUND,SCHED_OTHER,100000000,5,10.89,41.75,0.03,383%,1762,11
CPU BOUND,SCHED_OTHER,100000000,5,12.29,43.78,0.06,356%,3176,11
CPU BOUND,SCHED_OTHER,100000000,5,11.43,41.85,0,365%,1502,11
CPU BOUND,SCHED_OTHER,100000000,5,11.78,43.59,0.05,370%,2082,11
CPU BOUND,SCHED_OTHER,100000000,5,11.55,42.09,0.05,364%,2070,11
CPU BOUND,SCHED_OTHER,100000000,5,11.06,42.37,0,383%,1733,11
CPU BOUND,SCHED_OTHER,100000000,5,10.35,38.83,0.07,375%,2707,11
CPU BOUND,SCHED_OTHER,100000000,5,10.92,39.02,0.01,357%,1740,11
CPU BOUND,SCHED_OTHER,100000000,5,10.2,37.89,0.02,371%,1956,11
CPU BOUND,SCHED_OTHER,100000000,5,10.38,39.36,0.05,379%,1642,11
CPU BOUND,SCHED_OTHER,100000000,5,10.51,38.72,0,368%,1502,11
CPU BOUND,SCHED_OTHER,100000000,5,10.82,39.29,0.05,363%,2613,11
CPU BOUND,SCHED_OTHER,100000000,5,10.69,39.54,0.02,369%,1400,11
CPU BOUND,SCHED_OTHER,100000000,5,10.44,39.53,0.05,379%,2035,11
CPU BOUND,SCHED_OTHER,100000000,5,10.39,39.49,0.02,380%,1740,11
CPU BOUND,SCHED_OTHER,100000000,5,10.95,40.99,0,374%,1389,11
CPU BOUND,SCHED_OTHER,100000000,5,11.11,42.18,0.04,379%,2383,11
CPU BOUND,SCHED_OTHER,100000000,5,11.31,41.99,0.02,371%,2223,11
CPU BOUND,SCHED_OTHER,100000000,5,10.83,39.09,0.06,361%,2095,11
CPU BOUND,SCHED_OTHER,100000000,5,11.18,38.77,0.05,347%,2855,11
CPU BOUND,SCHED_OTHER,100000000,5,10.44,39.11,0.07,375%,2128,11
CPU BOUND,SCHED_OTHER,100000000,5,11.26,40.85,0.04,363%,1469,11
CPU BOUND,SCHED_OTHER,100000000,5,11.49,42.44,0.03,369%,1938,11
CPU BOUND,SCHED_OTHER,100000000,5,10.7,40.73,0.03,380%,1699,11
CPU BOUND,SCHED_OTHER,100000000,5,11.26,41.81,0.06,371%,2880,11
CPU BOUND,SCHED_OTHER,100000000,5,11.41,42.45,0.02,372%,1641,11
CPU BOUND,SCHED_OTHER,100000000,5,11.24,42.3,0,376%,1763,11
CPU BOUND,SCHED_OTHER,100000000,5,11.1,38.9,0.06,351%,3570,11
CPU BOUND,SCHED_OTHER,100000000,5,10.66,40.23,0.02,377%,1599,11
CPU BOUND,SCHED_OTHER,100000000,5,11.23,39.23,0.05,349%,2147,11
CPU BOUND,SCHED_OTHER,100000000,5,11.56,40.17,0.02,347%,2027,11
CPU BOUND,SCHED_OTHER,100000000,5,11.21,40.03,0.02,357%,1524,11
CPU BOUND,SCHED_OTHER,100000000,5,10.86,38.79,0.05,357%,2566,11
CPU BOUND,SCHED_OTHER,100000000,5,11.33,40.55,0.01,357%,1638,10
CPU BOUND,SCHED_OTHER,100000000,5,10.47,39.81,0.06,380%,1976,11
CPU BOUND,SCHED_OTHER,100000000,5,11.34,42.21,0,372%,1593,11
CPU BOUND,SCHED_OTHER,100000000,5,11.06,40.03,0.07,362%,2553,11
CPU BOUND,SCHED_OTHER,100000000,5,11.51,43.15,0,374%,1716,11
CPU BOUND,SCHED_OTHER,100000000,5,11.6,42.68,0.06,368%,2380,11
CPU BOUND,SCHED_OTHER,100000000,5,11.36,41.31,0.05,363%,2108,11
CPU BOUND,SCHED_OTHER,100000000,5,11.04,42.15,0.02,381%,1937,11
CPU BOUND,SCHED_OTHER,100000000,5,11.06,41.38,0.05,374%,2286,11
CPU BOUND,SCHED_OTHER,100000000,5,10.23,38.18,0.06,373%,2274,11
CPU BOUND,SCHED_OTHER,100000000,5,10.73,41.53,0.02,386%,1610,11
CPU BOUND,SCHED_OTHER,100000000,5,11.13,42.37,0.02,380%,1904,11
CPU BOUND,SCHED_OTHER,100000000,5,11.06,41.61,0.06,376%,1869,11
CPU BOUND,SCHED_OTHER,100000000,5,11.27,42.56,0.01,377%,1555,11
CPU BOUND,SCHED_OTHER,100000000,5,11.31,42.82,0.02,378%,1898,11
CPU BOUND,SCHED_OTHER,100000000,5,11.97,42.46,0.04,354%,2359,11
CPU BOUND,SCHED_OTHER,100000000,5,11.37,43.06,0,378%,1764,11
CPU BOUND,SCHED_OTHER,100000000,5,11.17,41.73,0.06,374%,2367,11
CPU BOUND,SCHED_OTHER,100000000,5,11.4,42.35,0.06,371%,2255,11
CPU BOUND,SCHED_OTHER,100000000,5,11.32,41.96,0.01,370%,1492,11
CPU BOUND,SCHED_OTHER,100000000,5,11.24,39.64,0.06,353%,2332,11
CPU BOUND,SCHED_OTHER,100000000,5,11.14,41.43,0.02,372%,1894,11
CPU BOUND,SCHED_OTHER,100000000,5,10.65,40.21,0.04,377%,1823,11
CPU BOUND,SCHED_OTHER,100000000,5,11.12,41.46,0.04,373%,2248,11
CPU BOUND,SCHED_OTHER,100000000,5,11.48,41.44,0.04,361%,2715,11
CPU BOUND,SCHED_OTHER,100000000,5,11.26,42.65,0.02,378%,2006,11
CPU BOUND,SCHED_OTHER,100000000,5,10.7,40.49,0.03,378%,2082,11
CPU BOUND,SCHED_OTHER,100000000,5,11.36,42.22,0.02,371%,1750,11
CPU BOUND,SCHED_OTHER,100000000,5,11.19,42.77,0.02,382%,1759,11
CPU BOUND,SCHED_OTHER,100000000,5,11.04,39.49,0.04,358%,3026,11
CPU BOUND,SCHED_OTHER,100000000,5,11.25,41.71,0.05,371%,1927,11
CPU BOUND,SCHED_OTHER,100000000,5,11.44,42.99,0.03,375%,1711,11
CPU BOUND,SCHED_OTHER,100000000,5,10.55,38.98,0.03,369%,2625,11
CPU BOUND,SCHED_OTHER,100000000,5,10.97,40.28,0.02,367%,1748,11
CPU BOUND,SCHED_OTHER,100000000,5,10.75,39.59,0.02,368%,1704,11
CPU BOUND,SCHED_OTHER,100000000,5,10.42,38.39,0.05,368%,1969,11
CPU BOUND,SCHED_OTHER,100000000,5,11,40.14,0.03,364%,1973,11
CPU BOUND,SCHED_OTHER,100000000,5,10.87,41.15,0.01,378%,1746,11
CPU BOUND,SCHED_OTHER,100000000,5,10.99,40.92,0.05,372%,1913,11
CPU BOUND,SCHED_OTHER,100000000,5,11.49,41.73,0.02,363%,1674,11
CPU BOUND,SCHED_OTHER,100000000,5,10.83,39.15,0.08,362%,2531,11
CPU BOUND,SCHED_OTHER,100000000,5,10.62,39.81,0.01,374%,1501,11
CPU BOUND,SCHED_OTHER,100000000,5,10.1,38.59,0,382%,1270,11
CPU BOUND,SCHED_OTHER,100000000,5,11.5,43.01,0.04,374%,2310,11
CPU BOUND,SCHED_OTHER,100000000,5,10.73,40.9,0.01,381%,1576,11
CPU BOUND,SCHED_OTHER,100000000,5,9.58,37.13,0.01,387%,1511,11
CPU BOUND,SCHED_OTHER,100000000,5,11.04,38.38,0.03,347%,2127,11
CPU BOUND,SCHED_OTHER,100000000,5,11.33,42.67,0.05,377%,2182,11
CPU BOUND,SCHED_OTHER,100000000,5,10.91,41.02,0,375%,1512,11
CPU BOUND,SCHED_OTHER,100000000,5,11.11,40.58,0.06,365%,2187,11
CPU BOUND,SCHED_OTHER,100000000,5,11.47,43.07,0.02,375%,1795,11
CPU BOUND,SCHED_OTHER,100000000,5,11.34,42.13,0.07,371%,2299,11
CPU BOUND,SCHED_OTHER,100000000,5,10.8,39.33,0.01,364%,2222,11
CPU BOUND,SCHED_OTHER,100000000,5,10.86,40.83,0.03,376%,1869,11
CPU BOUND,SCHED_OTHER,100000000,5,11.56,42.47,0.06,367%,2072,11
CPU BOUND,SCHED_OTHER,100000000,5,10.83,39.94,0.02,368%,2307,11
CPU BOUND,SCHED_OTHER,100000000,5,10.8,39.1,0.02,362%,1491,11
CPU BOUND,SCHED_OTHER,100000000,5,11.22,39.61,0.04,353%,2092,11
CPU BOUND,SCHED_OTHER,100000000,5,11.44,41.24,0.02,360%,1709,11
CPU BOUND,SCHED_OTHER,100000000,5,11.68,42.59,0.03,364%,2003,11
CPU BOUND,SCHED_OTHER,100000000,5,11.47,42.21,0.01,367%,1496,11
CPU BOUND,SCHED_OTHER,100000000,5,11.42,41.11,0.06,360%,2296,11
CPU BOUND,SCHED_OTHER,100000000,5,11.32,42.95,0.02,379%,1829,11
CPU BOUND,SCHED_OTHER,100000000,5,11.59,42.47,0.01,366%,1490,11
CPU BOUND,SCHED_OTHER,100000000,5,11.38,41.91,0.06,368%,2023,11
CPU BOUND,SCHED_OTHER,100000000,5,11.86,43.91,0.03,370%,1807,11
CPU BOUND,SCHED_OTHER,100000000,5,11.67,43.83,0,375%,1740,11
CPU BOUND,SCHED_OTHER,100000000,5,11.84,43.04,0.07,364%,2868,11
CPU BOUND,SCHED_OTHER,100000000,5,11.63,42.83,0.02,368%,1728,11
CPU BOUND,SCHED_OTHER,100000000,5,11.22,41.9,0.01,373%,1648,11
CPU BOUND,SCHED_OTHER,100000000,5,10.74,38.69,0.07,360%,2040,11
CPU BOUND,SCHED_OTHER,100000000,5,11.45,41.93,0.01,366%,1686,11
CPU BOUND,SCHED_OTHER,100000000,5,11.77,39.29,0.07,334%,2462,11
CPU BOUND,SCHED_OTHER,100000000,5,11.66,42.85,0,367%,1601,11
CPU BOUND,SCHED_OTHER,100000000,5,11.15,42.19,0.02,378%,1826,11
CPU BOUND,SCHED_OTHER,100000000,5,11.65,41.56,0.07,357%,2723,11
CPU BOUND,SCHED_OTHER,100000000,5,11.34,42.57,0.02,375%,1997,11
CPU BOUND,SCHED_OTHER,100000000,5,11.39,42.48,0.02,372%,1691,11
CPU BOUND,SCHED_OTHER,100000000,5,11.66,42.71,0.04,366%,1917,11
CPU BOUND,SCHED_OTHER,100000000,5,11.71,42.8,0.03,365%,1726,11
CPU BOUND,SCHED_OTHER,100000000,5,11.85,42.09,0.06,355%,1980,11
CPU BOUND,SCHED_OTHER,100000000,5,11.48,43.7,0.02,380%,1967,11
CPU BOUND,SCHED_OTHER,100000000,5,11.79,43.55,0.07,369%,3031,12
CPU BOUND,SCHED_OTHER,100000000,5,11.65,43.15,0.02,370%,2002,11
CPU BOUND,SCHED_OTHER,100000000,5,11.39,42.85,0.03,376%,1977,11
CPU BOUND,SCHED_OTHER,100000000,5,11.22,41.97,0.03,374%,1761,11
CPU BOUND,SCHED_OTHER,100000000,5,11.75,42.61,0.04,362%,1935,11
CPU BOUND,SCHED_OTHER,100000000,5,11.04,39.06,0.04,354%,2103,11
CPU BOUND,SCHED_OTHER,100000000,5,11.01,38.97,0.02,354%,2088,11
CPU BOUND,SCHED_OTHER,100000000,5,10.88,41.76,0.05,384%,1858,11
CPU BOUND,SCHED_OTHER,100000000,5,11.08,39.9,0.08,360%,2964,11
CPU BOUND,SCHED_OTHER,100000000,5,10.42,39.38,0.02,378%,1876,11
CPU BOUND,SCHED_OTHER,100000000,5,10.5,38.21,0.03,364%,1663,11
CPU BOUND,SCHED_OTHER,100000000,5,10.7,38.81,0.04,363%,2260,11
CPU BOUND,SCHED_OTHER,100000000,5,11.28,41.67,0.06,369%,1772,11
CPU BOUND,SCHED_OTHER,100000000,5,11.6,42.4,0.06,365%,2002,11
CPU BOUND,SCHED_OTHER,100000000,5,11.77,41.19,0.06,350%,2737,11
CPU BOUND,SCHED_OTHER,100000000,5,11.64,43.47,0.03,373%,1643,11
CPU BOUND,SCHED_OTHER,100000000,5,11.78,42.17,0.02,358%,2164,11
CPU BOUND,SCHED_OTHER,100000000,5,11.58,42.43,0.03,366%,2011,11
CPU BOUND,SCHED_OTHER,100000000,5,11.12,41.73,0.03,375%,1835,11
CPU BOUND,SCHED_OTHER,100000000,5,10.31,38.77,0.05,376%,2476,11
CPU BOUND,SCHED_OTHER,100000000,5,10.89,40.49,0.04,371%,1723,11
CPU BOUND,SCHED_OTHER,100000000,5,10.92,40.37,0.01,369%,1607,11
CPU BOUND,SCHED_OTHER,100000000,5,10.18,38.07,0.07,374%,2280,11
CPU BOUND,SCHED_OTHER,100000000,5,10.89,40.02,0.04,367%,1949,11
CPU BOUND,SCHED_OTHER,100000000,5,11.41,41.81,0.06,366%,1911,11
CPU BOUND,SCHED_OTHER,100000000,5,11.35,42.29,0.04,372%,2228,11
CPU BOUND,SCHED_OTHER,100000000,5,11.33,42.81,0.02,377%,1614,11
CPU BOUND,SCHED_OTHER,100000000,5,11.65,41.37,0.05,355%,2686,11
CPU BOUND,SCHED_OTHER,100000000,5,11.76,42.53,0.01,361%,1889,11
CPU BOUND,SCHED_OTHER,100000000,5,11.62,42.11,0.04,362%,1893,11
CPU BOUND,SCHED_OTHER,100000000,5,11.55,42.9,0.02,371%,1974,11
CPU BOUND,SCHED_OTHER,100000000,5,11.79,43.02,0.02,365%,2156,11
CPU BOUND,SCHED_OTHER,100000000,5,10.83,39.85,0.08,368%,2490,11
CPU BOUND,SCHED_OTHER,100000000,5,11.03,42.02,0,380%,1693,11
CPU BOUND,SCHED_OTHER,100000000,5,10.93,39.88,0.06,365%,2449,11
CPU BOUND,SCHED_OTHER,100000000,5,11.2,41.21,0.01,367%,1527,11
CPU BOUND,SCHED_OTHER,100000000,5,10.53,39.27,0.05,373%,2505,11
CPU BOUND,SCHED_OTHER,100000000,5,10.41,38.53,0.07,370%,2219,11
CPU BOUND,SCHED_OTHER,100000000,5,10.99,41.36,0.04,376%,2047,11
CPU BOUND,SCHED_OTHER,100000000,5,10.64,39.09,0.05,367%,2579,11
CPU BOUND,SCHED_OTHER,100000000,5,10.74,39.4,0.04,367%,2000,11
CPU BOUND,SCHED_OTHER,100000000,5,10.77,40.3,0.01,374%,1478,11
CPU BOUND,SCHED_OTHER,100000000,5,11.34,42.06,0.05,371%,2274,11
CPU BOUND,SCHED_OTHER,100000000,5,11.71,41.23,0.04,352%,2150,11
CPU BOUND,SCHED_OTHER,100000000,5,11.83,41.54,0.04,351%,1600,11
CPU BOUND,SCHED_OTHER,100000000,5,11.77,42.47,0.09,361%,2627,11
CPU BOUND,SCHED_OTHER,100000000,5,11.43,42.76,0,374%,1453,11
CPU BOUND,SCHED_OTHER,100000000,5,11.1,40.91,0,368%,1424,11
CPU BOUND,SCHED_OTHER,100000000,5,11.38,40.07,0.04,352%,1846,11
CPU BOUND,SCHED_OTHER,100000000,5,11.2,41.48,0.02,370%,1517,11
CPU BOUND,SCHED_OTHER,100000000,5,10.95,39.69,0.1,363%,2351,11
CPU BOUND,SCHED_OTHER,100000000,5,11.14,41.82,0.03,375%,2003,11
CPU BOUND,SCHED_OTHER,100000000,5,10.33,38.45,0.06,372%,2352,11
CPU BOUND,SCHED_OTHER,100000000,5,10.25,37.8,0.01,368%,2322,13
CPU BOUND,SCHED_OTHER,100000000,5,10.09,37.78,0.02,374%,1834,11
CPU BOUND,SCHED_OTHER,100000000,5,11.34,41.96,0.05,370%,1876,11
CPU BOUND,SCHED_OTHER,100000000,5,10.48,37.65,0.04,359%,1793,11
CPU BOUND,SCHED_OTHER,100000000,5,10.15,37.4,0.02,368%,1564,11
CPU BOUND,SCHED_OTHER,100000000,5,10.68,39.14,0.06,366%,2013,11
CPU BOUND,SCHED_OTHER,100000000,5,11.72,42.02,0.04,358%,2006,11
CPU BOUND,SCHED_OTHER,100000000,5,11.73,42.29,0.06,360%,2259,11
CPU BOUND,SCHED_OTHER,100000000,5,11.31,40.46,0.04,357%,1995,11
CPU BOUND,SCHED_OTHER,100000000,5,11.79,43.3,0,367%,1484,11
CPU BOUND,SCHED_OTHER,100000000,5,11.26,42.95,0.06,381%,1938,11
CPU BOUND,SCHED_OTHER,100000000,5,11.59,42.71,0.05,368%,1981,11
CPU BOUND,SCHED_RR,100000000,5,12.64,37.67,0.01,298%,93,11
CPU BOUND,SCHED_RR,100000000,5,12.46,39.3,0,315%,107,10
CPU BOUND,SCHED_RR,100000000,5,12.42,36.87,0,296%,72,11
CPU BOUND,SCHED_RR,100000000,5,12.17,38.05,0,312%,76,10
CPU BOUND,SCHED_RR,100000000,5,12.08,37.18,0.02,307%,105,10
CPU BOUND,SCHED_RR,100000000,5,12.34,39.15,0.03,317%,108,11
CPU BOUND,SCHED_RR,100000000,5,11.49,36.5,0,317%,90,10
CPU BOUND,SCHED_RR,100000000,5,12.42,38.94,0.06,313%,109,11
CPU BOUND,SCHED_RR,100000000,5,12.07,37.57,0.01,311%,106,11
CPU BOUND,SCHED_RR,100000000,5,12.19,38.29,0.01,314%,107,11
CPU BOUND,SCHED_RR,100000000,5,12.08,39.47,0,326%,102,11
CPU BOUND,SCHED_RR,100000000,5,12.42,39.84,0,320%,107,11
CPU BOUND,SCHED_RR,100000000,5,12.25,38.76,0.06,316%,107,11
CPU BOUND,SCHED_RR,100000000,5,12.94,38.16,0,294%,94,11
CPU BOUND,SCHED_RR,100000000,5,12.39,38.76,0.08,313%,106,9
CPU BOUND,SCHED_RR,100000000,5,12.46,38.64,0.09,310%,113,11
CPU BOUND,SCHED_RR,100000000,5,12.36,38.8,0.02,314%,110,10
CPU BOUND,SCHED_RR,100000000,5,12.53,38.05,0,303%,77,10
CPU BOUND,SCHED_RR,100000000,5,11.95,38.11,0.02,318%,105,11
CPU BOUND,SCHED_RR,100000000,5,12.16,37.57,0.06,309%,107,11
CPU BOUND,SCHED_RR,100000000,5,12.31,38.4,0.01,312%,108,11
CPU BOUND,SCHED_RR,100000000,5,12.4,39.18,0.04,316%,114,10
CPU BOUND,SCHED_RR,100000000,5,11.95,37.8,0.03,316%,98,10
CPU BOUND,SCHED_RR,100000000,5,13.63,38.2,0.07,280%,58,11
CPU BOUND,SCHED_RR,100000000,5,13.71,37.77,0.01,275%,98,11
CPU BOUND,SCHED_RR,100000000,5,12.05,38.18,0,316%,106,11
CPU BOUND,SCHED_RR,100000000,5,12.25,39.83,0.01,325%,103,11
CPU BOUND,SCHED_RR,100000000,5,12.42,39.26,0.01,316%,110,11
CPU BOUND,SCHED_RR,100000000,5,12.63,38.83,0,307%,110,10
CPU BOUND,SCHED_RR,100000000,5,14.02,37.79,0,269%,98,10
CPU BOUND,SCHED_RR,100000000,5,12.74,38.84,0.02,305%,114,11
CPU BOUND,SCHED_RR,100000000,5,13.02,38.58,0.08,296%,101,10
CPU BOUND,SCHED_RR,100000000,5,12.23,37.97,0.04,310%,111,10
CPU BOUND,SCHED_RR,100000000,5,12.22,39.49,0,323%,108,11
CPU BOUND,SCHED_RR,100000000,5,12.29,38.94,0.05,317%,107,11
CPU BOUND,SCHED_RR,100000000,5,13.41,38.32,0.02,285%,107,11
CPU BOUND,SCHED_RR,100000000,5,13.86,37.35,0.04,269%,97,10
CPU BOUND,SCHED_RR,100000000,5,11.64,36.19,0.03,311%,94,10
CPU BOUND,SCHED_RR,100000000,5,12.37,38.53,0.05,311%,108,10
CPU BOUND,SCHED_RR,100000000,5,12.35,38.4,0.01,310%,113,11
CPU BOUND,SCHED_RR,100000000,5,12.31,38.59,0.02,313%,110,11
CPU BOUND,SCHED_RR,100000000,5,11.97,37.94,0,316%,104,10
CPU BOUND,SCHED_RR,100000000,5,12.53,39.27,0,313%,112,10
CPU BOUND,SCHED_RR,100000000,5,12.02,38.87,0.03,323%,101,11
CPU BOUND,SCHED_RR,100000000,5,12.02,38.67,0.03,321%,103,11
CPU BOUND,SCHED_RR,100000000,5,12.42,38.42,0.02,309%,113,11
CPU BOUND,SCHED_RR,100000000,5,12.32,39.47,0.01,320%,107,10
CPU BOUND,SCHED_RR,100000000,5,12.37,39.03,0.04,315%,108,11
CPU BOUND,SCHED_RR,100000000,5,12.41,39.05,0,314%,110,10
CPU BOUND,SCHED_RR,100000000,5,13.93,37.97,0,272%,102,11
CPU BOUND,SCHED_RR,100000000,5,12.13,37.81,0.06,312%,104,10
